iid,gender,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,like_o,prob_o,met_o,age,field,race,imprace,imprelig,from,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,attr3_1,sinc3_1,fun3_1,intel3_1,dec,attr,sinc,intel,fun,like,prob,met
394,0,400.0,0,0.27,1,26.0,2.0,70.0,5.0,20.0,3.0,1.0,1.0,0,4.0,7.0,7.0,6.0,5.0,7.0,2.0,24.0,creative writing (nonfiction),2.0,1.0,6.0,San Francisco Bay Area,2.0,4.0,2.0,writer/editor,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,18.0,19.0,16.0,15.0,15.0,9.0,8.0,7.0,7.0,1,8.0,8.0,7.0,8.0,8.5,7.0,2.0
394,0,401.0,0,0.55,1,31.0,2.0,35.0,0.0,25.0,20.0,0.0,20.0,0,2.0,4.0,6.0,4.0,3.0,6.0,2.0,24.0,creative writing (nonfiction),2.0,1.0,6.0,San Francisco Bay Area,2.0,4.0,2.0,writer/editor,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,18.0,19.0,16.0,15.0,15.0,9.0,8.0,7.0,7.0,0,6.0,9.0,8.0,6.0,6.0,3.0,2.0
394,0,402.0,0,0.17,0,29.0,4.0,25.0,20.0,15.0,25.0,10.0,5.0,1,6.0,7.0,6.0,7.0,6.0,4.0,2.0,24.0,creative writing (nonfiction),2.0,1.0,6.0,San Francisco Bay Area,2.0,4.0,2.0,writer/editor,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,18.0,19.0,16.0,15.0,15.0,9.0,8.0,7.0,7.0,0,5.0,9.0,9.0,7.0,7.0,7.0,2.0
394,0,403.0,0,0.0,1,22.0,2.0,20.0,25.0,20.0,15.0,5.0,15.0,0,4.0,7.0,6.0,4.0,5.0,4.0,2.0,24.0,creative writing (nonfiction),2.0,1.0,6.0,San Francisco Bay Area,2.0,4.0,2.0,writer/editor,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,18.0,19.0,16.0,15.0,15.0,9.0,8.0,7.0,7.0,0,3.0,5.0,6.0,6.0,4.0,2.0,2.0
394,0,404.0,1,0.1,1,23.0,2.0,25.0,14.0,25.0,25.0,3.0,8.0,1,6.0,7.0,7.0,6.0,7.0,7.0,2.0,24.0,creative writing (nonfiction),2.0,1.0,6.0,San Francisco Bay Area,2.0,4.0,2.0,writer/editor,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,18.0,19.0,16.0,15.0,15.0,9.0,8.0,7.0,7.0,1,8.0,7.0,7.0,7.0,8.0,8.0,2.0
394,0,405.0,0,0.4,0,30.0,1.0,30.0,25.0,20.0,15.0,5.0,5.0,0,6.0,10.0,10.0,10.0,8.0,5.0,2.0,24.0,creative writing (nonfiction),2.0,1.0,6.0,San Francisco Bay Area,2.0,4.0,2.0,writer/editor,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,18.0,19.0,16.0,15.0,15.0,9.0,8.0,7.0,7.0,0,5.0,7.0,8.0,6.0,6.0,5.0,2.0
394,0,406.0,0,0.39,0,27.0,4.0,20.0,20.0,20.0,20.0,20.0,0.0,0,4.0,2.0,3.0,3.0,3.0,0.0,2.0,24.0,creative writing (nonfiction),2.0,1.0,6.0,San Francisco Bay Area,2.0,4.0,2.0,writer/editor,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,18.0,19.0,16.0,15.0,15.0,9.0,8.0,7.0,7.0,0,5.0,8.0,8.0,8.0,7.0,7.0,2.0
394,0,407.0,0,0.78,1,24.0,2.0,30.0,15.0,15.0,15.0,15.0,10.0,0,6.0,8.0,8.0,7.0,7.0,6.0,2.0,24.0,creative writing (nonfiction),2.0,1.0,6.0,San Francisco Bay Area,2.0,4.0,2.0,writer/editor,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,18.0,19.0,16.0,15.0,15.0,9.0,8.0,7.0,7.0,0,6.0,9.0,8.0,6.0,7.0,3.0,2.0
394,0,408.0,0,0.15,0,24.0,3.0,20.0,10.0,20.0,20.0,10.0,20.0,0,5.0,5.0,9.0,8.0,5.0,5.0,2.0,24.0,creative writing (nonfiction),2.0,1.0,6.0,San Francisco Bay Area,2.0,4.0,2.0,writer/editor,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,18.0,19.0,16.0,15.0,15.0,9.0,8.0,7.0,7.0,0,7.0,7.0,8.0,7.0,6.0,2.0,2.0
394,0,409.0,0,0.35,1,23.0,2.0,20.0,15.0,20.0,20.0,10.0,15.0,0,6.0,9.0,9.0,7.0,6.0,5.0,2.0,24.0,creative writing (nonfiction),2.0,1.0,6.0,San Francisco Bay Area,2.0,4.0,2.0,writer/editor,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,18.0,19.0,16.0,15.0,15.0,9.0,8.0,7.0,7.0,0,4.0,9.0,8.0,7.0,7.0,8.0,2.0
394,0,410.0,0,-0.22,1,27.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,0,5.0,10.0,7.0,3.0,1.0,5.0,2.0,24.0,creative writing (nonfiction),2.0,1.0,6.0,San Francisco Bay Area,2.0,4.0,2.0,writer/editor,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,18.0,19.0,16.0,15.0,15.0,9.0,8.0,7.0,7.0,1,7.0,8.0,8.0,6.0,7.0,8.0,2.0
394,0,411.0,0,0.4,1,34.0,2.0,35.0,15.0,15.0,25.0,10.0,0.0,0,6.0,9.0,8.0,7.0,6.0,7.0,2.0,24.0,creative writing (nonfiction),2.0,1.0,6.0,San Francisco Bay Area,2.0,4.0,2.0,writer/editor,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,18.0,19.0,16.0,15.0,15.0,9.0,8.0,7.0,7.0,0,9.5,7.0,7.0,8.0,7.0,6.0,2.0
394,0,412.0,0,-0.34,1,27.0,2.0,75.0,5.0,5.0,5.0,5.0,5.0,0,7.0,6.0,6.0,6.0,6.0,6.0,2.0,24.0,creative writing (nonfiction),2.0,1.0,6.0,San Francisco Bay Area,2.0,4.0,2.0,writer/editor,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,18.0,19.0,16.0,15.0,15.0,9.0,8.0,7.0,7.0,0,5.0,8.0,9.0,8.0,8.0,7.0,2.0
394,0,413.0,0,0.18,1,26.0,2.0,10.0,10.0,30.0,30.0,5.0,15.0,0,6.0,8.0,7.0,6.0,6.0,5.0,2.0,24.0,creative writing (nonfiction),2.0,1.0,6.0,San Francisco Bay Area,2.0,4.0,2.0,writer/editor,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,18.0,19.0,16.0,15.0,15.0,9.0,8.0,7.0,7.0,0,7.0,8.0,8.0,6.0,7.0,5.0,2.0
394,0,414.0,0,-0.26,1,29.0,2.0,95.0,1.0,1.0,1.0,1.0,1.0,1,7.0,8.0,6.0,5.0,7.0,2.0,2.0,24.0,creative writing (nonfiction),2.0,1.0,6.0,San Francisco Bay Area,2.0,4.0,2.0,writer/editor,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,18.0,19.0,16.0,15.0,15.0,9.0,8.0,7.0,7.0,0,4.0,6.0,7.0,5.0,3.0,1.0,2.0
394,0,415.0,0,0.53,1,31.0,2.0,10.0,20.0,40.0,10.0,10.0,10.0,1,5.0,5.0,5.0,5.0,5.0,5.0,2.0,24.0,creative writing (nonfiction),2.0,1.0,6.0,San Francisco Bay Area,2.0,4.0,2.0,writer/editor,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,18.0,19.0,16.0,15.0,15.0,9.0,8.0,7.0,7.0,0,6.0,6.0,8.0,4.0,2.0,1.0,2.0
395,0,397.0,0,0.28,1,24.0,2.0,20.0,21.0,21.0,22.0,6.0,10.0,0,8.0,8.0,7.0,8.0,7.0,6.0,2.0,33.0,nonfiction writing,2.0,1.0,2.0,Los Angeles,3.0,4.0,2.0,writer/editor,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,0,4.0,6.0,6.0,6.0,6.0,6.0,2.0
395,0,399.0,0,0.49,1,29.0,2.0,25.0,10.0,20.0,20.0,10.0,15.0,0,4.0,5.0,8.0,6.0,4.0,7.0,2.0,33.0,nonfiction writing,2.0,1.0,2.0,Los Angeles,3.0,4.0,2.0,writer/editor,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,0,7.0,6.0,8.0,8.0,6.0,6.0,2.0
395,0,400.0,1,0.6,1,26.0,2.0,70.0,5.0,20.0,3.0,1.0,1.0,1,5.0,7.0,8.0,7.0,6.5,8.0,2.0,33.0,nonfiction writing,2.0,1.0,2.0,Los Angeles,3.0,4.0,2.0,writer/editor,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,1,8.0,6.0,7.0,7.0,6.0,6.0,2.0
395,0,401.0,0,0.58,1,31.0,2.0,35.0,0.0,25.0,20.0,0.0,20.0,0,1.0,5.0,5.0,4.0,3.0,3.0,2.0,33.0,nonfiction writing,2.0,1.0,2.0,Los Angeles,3.0,4.0,2.0,writer/editor,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,0,6.0,9.0,8.0,6.0,6.0,6.0,2.0
395,0,402.0,0,-0.02,0,29.0,4.0,25.0,20.0,15.0,25.0,10.0,5.0,0,6.0,7.0,5.0,6.0,4.0,2.0,2.0,33.0,nonfiction writing,2.0,1.0,2.0,Los Angeles,3.0,4.0,2.0,writer/editor,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,0,5.0,10.0,9.0,8.0,8.0,8.0,2.0
395,0,405.0,0,0.65,0,30.0,1.0,30.0,25.0,20.0,15.0,5.0,5.0,0,5.0,10.0,10.0,9.0,8.0,6.0,2.0,33.0,nonfiction writing,2.0,1.0,2.0,Los Angeles,3.0,4.0,2.0,writer/editor,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,0,6.0,7.0,8.0,8.0,7.0,7.0,2.0
395,0,407.0,0,0.54,1,24.0,2.0,30.0,15.0,15.0,15.0,15.0,10.0,0,6.0,7.0,8.0,7.0,6.0,5.0,2.0,33.0,nonfiction writing,2.0,1.0,2.0,Los Angeles,3.0,4.0,2.0,writer/editor,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,1,6.0,9.0,8.0,6.0,7.0,7.0,2.0
395,0,408.0,0,0.19,0,24.0,3.0,20.0,10.0,20.0,20.0,10.0,20.0,0,4.0,3.0,2.0,2.0,2.0,0.0,2.0,33.0,nonfiction writing,2.0,1.0,2.0,Los Angeles,3.0,4.0,2.0,writer/editor,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,0,7.0,7.0,7.0,9.0,5.0,5.0,2.0
395,0,410.0,0,-0.41,1,27.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,0,4.0,6.0,8.0,3.0,4.0,1.0,2.0,33.0,nonfiction writing,2.0,1.0,2.0,Los Angeles,3.0,4.0,2.0,writer/editor,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,1,8.0,9.0,8.0,8.0,8.0,8.0,2.0
395,0,411.0,0,0.46,1,34.0,2.0,35.0,15.0,15.0,25.0,10.0,0.0,0,8.0,10.0,10.0,8.0,5.0,4.0,2.0,33.0,nonfiction writing,2.0,1.0,2.0,Los Angeles,3.0,4.0,2.0,writer/editor,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,0,7.0,8.0,9.0,7.0,7.0,7.0,2.0
395,0,412.0,0,-0.31,1,27.0,2.0,75.0,5.0,5.0,5.0,5.0,5.0,0,7.0,8.0,8.0,9.0,5.0,5.0,2.0,33.0,nonfiction writing,2.0,1.0,2.0,Los Angeles,3.0,4.0,2.0,writer/editor,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,0,6.0,7.0,7.0,7.0,7.0,7.0,2.0
395,0,413.0,0,0.07,1,26.0,2.0,10.0,10.0,30.0,30.0,5.0,15.0,0,6.0,7.0,6.0,6.0,6.0,5.0,2.0,33.0,nonfiction writing,2.0,1.0,2.0,Los Angeles,3.0,4.0,2.0,writer/editor,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,1,7.0,9.0,8.0,8.0,8.0,8.0,2.0
395,0,414.0,0,-0.61,1,29.0,2.0,95.0,1.0,1.0,1.0,1.0,1.0,1,7.0,8.0,8.0,7.0,7.0,1.0,2.0,33.0,nonfiction writing,2.0,1.0,2.0,Los Angeles,3.0,4.0,2.0,writer/editor,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,0,7.0,8.0,8.0,7.0,7.0,6.0,2.0
395,0,415.0,0,0.7,1,31.0,2.0,10.0,20.0,40.0,10.0,10.0,10.0,1,5.0,5.0,5.0,5.0,5.0,5.0,2.0,33.0,nonfiction writing,2.0,1.0,2.0,Los Angeles,3.0,4.0,2.0,writer/editor,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,7.0,9.0,0,5.0,9.0,7.0,5.0,3.0,3.0,2.0
396,0,397.0,0,-0.11,0,24.0,2.0,20.0,21.0,21.0,22.0,6.0,10.0,0,6.0,8.0,8.0,8.0,7.0,6.0,2.0,25.0,theatre management & producing,4.0,1.0,5.0,Hawaii and Los Angeles,2.0,7.0,2.0,producer at a non-profit regional theatre,6.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,8.0,10.0,10.0,10.0,1,7.0,8.0,9.0,6.0,6.0,6.0,2.0
396,0,398.0,0,0.31,0,29.0,2.0,45.0,10.0,10.0,30.0,0.0,5.0,0,8.0,8.0,7.0,7.0,6.0,3.0,2.0,25.0,theatre management & producing,4.0,1.0,5.0,Hawaii and Los Angeles,2.0,7.0,2.0,producer at a non-profit regional theatre,6.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,8.0,10.0,10.0,10.0,1,8.0,9.0,8.0,9.0,8.0,3.0,2.0
396,0,400.0,0,0.15,0,26.0,2.0,70.0,5.0,20.0,3.0,1.0,1.0,0,4.0,8.0,7.0,7.0,6.0,7.0,2.0,25.0,theatre management & producing,4.0,1.0,5.0,Hawaii and Los Angeles,2.0,7.0,2.0,producer at a non-profit regional theatre,6.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,8.0,10.0,10.0,10.0,1,8.0,9.0,9.0,7.0,8.0,3.0,2.0
396,0,401.0,0,0.11,0,31.0,2.0,35.0,0.0,25.0,20.0,0.0,20.0,0,1.0,6.0,8.0,4.0,3.0,6.0,2.0,25.0,theatre management & producing,4.0,1.0,5.0,Hawaii and Los Angeles,2.0,7.0,2.0,producer at a non-profit regional theatre,6.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,8.0,10.0,10.0,10.0,0,7.0,9.0,8.0,5.0,4.0,1.0,2.0
396,0,402.0,0,-0.41,1,29.0,4.0,25.0,20.0,15.0,25.0,10.0,5.0,1,6.0,7.0,6.0,6.0,5.0,5.0,2.0,25.0,theatre management & producing,4.0,1.0,5.0,Hawaii and Los Angeles,2.0,7.0,2.0,producer at a non-profit regional theatre,6.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,8.0,10.0,10.0,10.0,0,6.0,9.0,9.0,6.0,3.0,1.0,2.0
396,0,403.0,0,-0.12,0,22.0,2.0,20.0,25.0,20.0,15.0,5.0,15.0,1,5.0,6.0,6.0,7.0,6.0,6.0,2.0,25.0,theatre management & producing,4.0,1.0,5.0,Hawaii and Los Angeles,2.0,7.0,2.0,producer at a non-profit regional theatre,6.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,8.0,10.0,10.0,10.0,0,5.0,9.0,8.0,6.0,6.0,5.0,2.0
396,0,404.0,0,-0.26,0,23.0,2.0,25.0,14.0,25.0,25.0,3.0,8.0,0,5.0,7.0,7.0,4.0,5.0,4.0,2.0,25.0,theatre management & producing,4.0,1.0,5.0,Hawaii and Los Angeles,2.0,7.0,2.0,producer at a non-profit regional theatre,6.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,8.0,10.0,10.0,10.0,1,8.0,9.0,8.0,6.0,5.0,4.0,2.0
396,0,407.0,0,0.43,0,24.0,2.0,30.0,15.0,15.0,15.0,15.0,10.0,0,6.0,6.0,7.0,3.0,6.0,6.0,2.0,25.0,theatre management & producing,4.0,1.0,5.0,Hawaii and Los Angeles,2.0,7.0,2.0,producer at a non-profit regional theatre,6.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,8.0,10.0,10.0,10.0,1,6.0,8.0,8.0,5.0,6.0,7.0,2.0
396,0,408.0,1,0.28,0,24.0,3.0,20.0,10.0,20.0,20.0,10.0,20.0,1,5.0,8.0,9.0,8.0,8.0,8.0,1.0,25.0,theatre management & producing,4.0,1.0,5.0,Hawaii and Los Angeles,2.0,7.0,2.0,producer at a non-profit regional theatre,6.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,8.0,10.0,10.0,10.0,1,8.0,9.0,9.0,9.0,8.0,5.0,1.0
396,0,409.0,0,0.01,0,23.0,2.0,20.0,15.0,20.0,20.0,10.0,15.0,0,7.0,8.0,7.0,7.0,7.0,6.0,2.0,25.0,theatre management & producing,4.0,1.0,5.0,Hawaii and Los Angeles,2.0,7.0,2.0,producer at a non-profit regional theatre,6.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,8.0,10.0,10.0,10.0,0,7.0,9.0,9.0,7.0,7.0,5.0,2.0
396,0,410.0,0,-0.41,0,27.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,25.0,theatre management & producing,4.0,1.0,5.0,Hawaii and Los Angeles,2.0,7.0,2.0,producer at a non-profit regional theatre,6.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,8.0,10.0,10.0,10.0,1,8.0,9.0,9.0,8.0,8.0,3.0,2.0
396,0,411.0,0,0.27,0,34.0,2.0,35.0,15.0,15.0,25.0,10.0,0.0,0,4.0,9.0,8.0,7.0,4.0,7.0,2.0,25.0,theatre management & producing,4.0,1.0,5.0,Hawaii and Los Angeles,2.0,7.0,2.0,producer at a non-profit regional theatre,6.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,8.0,10.0,10.0,10.0,1,7.0,8.0,9.0,9.0,8.0,3.0,2.0
396,0,412.0,0,-0.05,0,27.0,2.0,75.0,5.0,5.0,5.0,5.0,5.0,0,6.0,8.0,8.0,7.0,5.0,7.0,2.0,25.0,theatre management & producing,4.0,1.0,5.0,Hawaii and Los Angeles,2.0,7.0,2.0,producer at a non-profit regional theatre,6.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,8.0,10.0,10.0,10.0,1,6.0,9.0,8.0,6.0,6.0,6.0,2.0
396,0,413.0,0,0.14,0,26.0,2.0,10.0,10.0,30.0,30.0,5.0,15.0,0,6.0,7.0,6.0,6.0,6.0,5.0,2.0,25.0,theatre management & producing,4.0,1.0,5.0,Hawaii and Los Angeles,2.0,7.0,2.0,producer at a non-profit regional theatre,6.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,8.0,10.0,10.0,10.0,1,7.0,8.0,8.0,6.0,7.0,5.0,2.0
396,0,414.0,1,-0.56,0,29.0,2.0,95.0,1.0,1.0,1.0,1.0,1.0,1,8.0,8.0,8.0,6.0,6.0,1.0,2.0,25.0,theatre management & producing,4.0,1.0,5.0,Hawaii and Los Angeles,2.0,7.0,2.0,producer at a non-profit regional theatre,6.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,8.0,10.0,10.0,10.0,1,5.0,9.0,9.0,6.0,7.0,4.0,2.0
396,0,415.0,0,0.64,0,31.0,2.0,10.0,20.0,40.0,10.0,10.0,10.0,1,5.0,5.0,5.0,5.0,5.0,5.0,2.0,25.0,theatre management & producing,4.0,1.0,5.0,Hawaii and Los Angeles,2.0,7.0,2.0,producer at a non-profit regional theatre,6.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,8.0,10.0,10.0,10.0,0,3.0,8.0,5.0,1.0,1.0,1.0,2.0
397,1,379.0,0,0.36,1,38.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,0,7.0,9.0,9.0,7.0,8.0,3.0,2.0,24.0,law,2.0,3.0,2.0,New Jersey,2.0,5.0,2.0,Lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,7.0,7.0,7.0,10.0,1,8.0,8.0,8.0,9.0,9.0,8.0,2.0
397,1,380.0,0,0.41,0,33.0,1.0,20.0,20.0,20.0,15.0,15.0,10.0,1,4.0,7.0,7.0,5.0,6.0,5.0,2.0,24.0,law,2.0,3.0,2.0,New Jersey,2.0,5.0,2.0,Lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,7.0,7.0,7.0,10.0,0,6.0,8.0,8.0,7.0,6.0,6.0,2.0
397,1,381.0,0,0.02,1,24.0,2.0,20.0,10.0,20.0,35.0,5.0,10.0,0,5.0,8.0,9.0,4.0,7.0,5.0,2.0,24.0,law,2.0,3.0,2.0,New Jersey,2.0,5.0,2.0,Lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,7.0,7.0,7.0,10.0,0,7.0,6.0,6.0,6.0,5.0,4.0,2.0
397,1,382.0,0,-0.12,1,28.0,2.0,25.0,25.0,25.0,10.0,10.0,5.0,0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,24.0,law,2.0,3.0,2.0,New Jersey,2.0,5.0,2.0,Lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,7.0,7.0,7.0,10.0,1,7.0,8.0,8.0,8.0,8.0,7.0,2.0
